Graph,Node,Node_Index,Degree_Centrality,Closeness_Centrality,Betweenness_Centrality,Eigenvector_Centrality,PageRank,Harmonic_Centrality,Eccentricity,Clustering_Coefficient,HITS_Authority,HITS_Hub
2024-12,Node_4,4,2,0.4375,0.0,0.10708253437320196,0.02025677763698437,0.47619047619047605,3.0,,0.10631755375230495,0.10211557581563135
2024-12,Node_5,5,7,0.56,0.0,0.341422501302674,0.04224569300698229,0.6071428571428571,2.0,1.0,0.3437984837857426,0.4334253171505431
2024-12,Node_6,6,5,0.5185185185185185,0.0,0.3489922292882192,0.04163514159151652,0.5595238095238094,3.0,1.0,0.36063065905437486,0.21792339714464887
2024-12,Node_7,7,4,0.4827586206896552,0.0,0.267423021872418,0.04374890431845799,0.5357142857142856,3.0,1.0,0.25911780010058566,0.11338634419026283
2024-12,Node_8,8,4,0.5185185185185185,0.0,0.23433996692947204,0.03198891536999791,0.5595238095238094,3.0,1.0,0.2374809300334377,0.2179233971446488
2024-12,Node_9,9,5,0.5384615384615384,0.2967032967032967,0.234339966929472,0.03198891536999791,0.5952380952380952,3.0,0.6666666666666666,0.2374809300334377,0.24730381721267755
2024-12,Node_10,10,4,0.5185185185185185,0.0,0.23433996692947207,0.03198891536999791,0.5595238095238094,3.0,1.0,0.2374809300334377,0.2179233971446488
2024-12,Node_11,11,5,0.5384615384615384,0.0,0.2217347967319491,0.029903003858502992,0.5952380952380952,3.0,1.0,0.2294672827732421,0.25012723365389655
2024-12,Node_12,12,3,0.5384615384615384,0.0,0.22677023894392678,0.03259946678546367,0.5714285714285714,3.0,1.0,0.2206487547648055,0.1133863441902628
2024-12,Node_13,13,6,0.56,0.0,0.341422501302674,0.04224569300698229,0.6071428571428571,2.0,1.0,0.3437984837857426,0.3200389729602802
2024-12,Node_14,14,6,0.5384615384615384,0.0,0.3629259879349996,0.048021747839930795,0.5952380952380952,3.0,1.0,0.38342011283941324,0.2066526287700174
